Rent,Beds,Baths,Area_in_sqft,log_area,property_rank_in_location,area_deviation_from_location,location_type_premium,furnishing_type_premium,bath_bed_ratio,area_per_bedroom,type_room_premium,Location,Type,Furnishing
200000,4,6,10000,9.210440366976515,0.84,0.75194752144221,1.6369693153222238,0.9962982747044148,1.2,2000.0,1.73912046358283,Al Shawamekh,Villa,Unfurnished
21600,0,1,500,6.2166061010848646,0.0368916797488226,-0.9540902397330348,0.4866207113209237,0.9962982747044148,1.0,500.0,0.7630233435089949,Al Shamkha,Apartment,Unfurnished
110000,2,3,1657,7.41336733569524,0.6932933478735005,0.482286757895932,0.8446181966312187,1.0480048785486198,1.0,552.3333333333334,0.7630233435089949,Al Reem Island,Apartment,Furnished
195000,3,3,1808,7.500529485395295,0.7164685908319185,-0.0636925403651135,1.6359048424926326,0.9962982747044148,0.75,452.0,1.638368156401277,Yas Island,Townhouse,Unfurnished
175000,3,3,1817,7.505492274737424,0.5666383701188455,-0.0577553849090492,1.6359048424926326,0.9962982747044148,0.75,454.25,1.638368156401277,Yas Island,Townhouse,Unfurnished
74990,1,1,780,6.660575149839686,0.2004977876106194,-0.9544257732407908,1.0128873490635075,0.9962982747044148,0.5,390.0,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
190000,3,5,5700,8.648396877031582,0.8933115230825155,0.9087704266155,1.7487047064323402,0.9962982747044148,1.25,1425.0,1.73912046358283,Khalifa City,Villa,Unfurnished
118000,3,3,1850,7.523481312573497,0.7355507088331515,0.7812178653541159,0.8446181966312187,0.9962982747044148,0.75,462.5,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
63000,1,2,707,6.56244409369372,0.1540348964013086,-0.9891357917687034,0.8446181966312187,0.9962982747044148,1.0,353.5,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
125000,3,4,1658,7.413970290190444,0.7853053435114504,0.4838356237376843,0.8446181966312187,0.9962982747044148,1.0,414.5,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
80000,3,4,1457,7.284820912568604,0.1546762589928057,-0.124562608467041,1.1494623604006615,0.9962982747044148,1.0,364.25,0.7630233435089949,Al Markaziya,Apartment,Unfurnished
74999,3,3,1300,7.170888478512505,0.5969696969696969,-0.3947211717634392,0.7373707519521231,0.9962982747044148,0.75,325.0,1.7614444016206694,Al Muroor,Penthouse,Unfurnished
85000,1,2,894,6.796823718274855,0.290929203539823,-0.8362861817391871,1.0128873490635075,0.9962982747044148,1.0,447.0,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
85000,1,2,726,6.588926477533519,0.4817339149400218,-0.9597073407754106,0.8446181966312187,0.9962982747044148,1.0,363.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
250000,6,8,4150,8.33110454805304,0.967867575462512,0.2193859368687444,1.3332583646764185,0.9962982747044148,1.1428571428571428,592.8571428571429,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
67999,3,3,1615,7.38770923908104,0.5032258064516129,-0.0427981951061431,0.5685722497805438,0.9962982747044148,0.75,403.75,0.7630233435089949,Al Falah Street,Apartment,Unfurnished
44000,1,1,1790,7.490529402060711,0.2349074975657254,-0.4664417374370196,0.4215707343675354,0.9962982747044148,0.5,895.0,0.7630233435089949,Mohammed Bin Zayed City,Apartment,Unfurnished
32000,0,1,600,6.398594934535208,0.2513631406761177,-0.5709783557048328,0.3943848198900072,1.0480048785486198,1.0,600.0,0.7630233435089949,Khalifa City,Apartment,Furnished
60000,2,3,1350,7.208600337960199,0.6818181818181818,-0.1249669900412555,0.4750586499470539,0.9962982747044148,1.0,450.0,0.7630233435089949,Defence Street,Apartment,Unfurnished
70000,0,1,600,6.398594934535208,0.2460468920392584,-1.1548644368361938,0.8446181966312187,1.0480048785486198,1.0,600.0,0.7630233435089949,Al Reem Island,Apartment,Furnished
84995,2,4,1670,7.421177528595393,0.7992565055762082,0.4666911993435872,0.654492033806893,0.9962982747044148,1.3333333333333333,556.6666666666666,0.7630233435089949,Rawdhat Abu Dhabi,Apartment,Unfurnished
89999,2,3,1318,7.1846291527173145,0.5258996728462377,-0.0427787624580799,0.8446181966312187,0.9962982747044148,1.0,439.3333333333333,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
72000,1,2,900,6.803505257608338,0.2714013086150491,-0.6902046843105195,0.8446181966312187,0.9962982747044148,1.0,450.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
80000,2,3,1831,7.513163545234075,0.2737642585551331,-0.401927159649219,1.0136978149900917,0.9962982747044148,1.0,610.3333333333334,1.73912046358283,Al Reef,Villa,Unfurnished
65000,1,2,1076,6.981934677156389,0.1894765539803707,-0.4176042961621239,0.8446181966312187,0.9962982747044148,1.0,538.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
190000,4,3,3220,8.0774471493312,0.8933115230825155,0.1892063128597303,1.7487047064323402,0.9962982747044148,0.6,644.0,1.73912046358283,Khalifa City,Villa,Unfurnished
85000,2,2,1076,6.981934677156389,0.2262308998302207,-0.5465811841250141,0.9394332373565368,0.9962982747044148,0.6666666666666666,358.6666666666667,0.7630233435089949,Yas Island,Apartment,Unfurnished
380000,5,7,6930,8.843759381917984,0.9617996604414262,3.3152085980750643,2.6564852983480995,0.9962982747044148,1.1666666666666667,1155.0,1.73912046358283,Yas Island,Villa,Unfurnished
82000,1,2,915,6.82001636467413,0.7142857142857143,-0.6754510630721933,0.6257094439617251,1.0480048785486198,1.0,457.5,0.7630233435089949,Al Najda Street,Apartment,Furnished
27000,0,1,800,6.68586094706836,0.1037804434750999,-0.5129489916922707,0.3943848198900072,0.9962982747044148,1.0,800.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
150000,5,6,3750,8.229777750081887,0.8840304182509505,1.877981259076378,1.0136978149900917,0.9962982747044148,1.0,625.0,1.73912046358283,Al Reef,Villa,Unfurnished
90000,3,3,1500,7.313886831633462,0.6130820399113082,-0.1787661751664389,0.7910142733254536,0.9962982747044148,0.75,375.0,0.7630233435089949,Tourist Club Area (Tca),Apartment,Unfurnished
42000,1,1,1000,6.90875477931522,0.4100327153762268,-0.4549196276797086,0.3943848198900072,0.9962982747044148,0.5,500.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
36000,1,1,800,6.68586094706836,0.1494644595910418,-0.7541406347093529,0.4215707343675354,0.9962982747044148,0.5,400.0,0.7630233435089949,Mohammed Bin Zayed City,Apartment,Unfurnished
85000,3,4,2150,7.67368812926773,0.2457886676875957,0.5028577476501439,1.013489831002807,0.9962982747044148,1.0,537.5,0.7630233435089949,Corniche Area,Apartment,Unfurnished
65000,3,3,1500,7.313886831633462,0.2209695603156708,-0.4832651998069791,0.8803427291204609,0.9962982747044148,0.75,375.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
200000,7,8,4500,8.412054873292933,0.9560315670800452,1.809206177806424,1.8173839994524188,0.9962982747044148,1.0,562.5,1.73912046358283,Al Khalidiyah,Villa,Unfurnished
160000,4,5,2200,7.696667081526462,0.9742647058823528,1.4819059892993056,0.7480380799927275,0.9962982747044148,1.0,440.0,0.7630233435089949,Danet Abu Dhabi,Apartment,Unfurnished
155000,4,5,2750,7.919719760924575,0.2942307692307692,-0.7264395236640065,1.6506212355218244,0.9962982747044148,1.0,550.0,1.73912046358283,Al Raha Gardens,Villa,Unfurnished
87000,3,5,2600,7.8636512654486515,0.4537767756482525,0.3573076386512686,0.8803427291204609,0.9962982747044148,1.25,650.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
165000,4,5,4150,8.33110454805304,0.9819277108433736,2.2745063008213218,1.406586698321494,0.9962982747044148,1.0,830.0,1.73912046358283,Al Wahdah,Villa,Unfurnished
75000,3,4,2200,7.696667081526462,0.5554106910039114,-0.4753000375663823,0.3399731209065741,0.9962982747044148,1.0,550.0,0.7630233435089949,Madinat Al Riyadh,Apartment,Unfurnished
170000,2,4,1650,7.409136443920128,0.5771558245083207,-0.2188525050199569,1.2926233664882631,0.9962982747044148,1.3333333333333333,550.0,0.7630233435089949,Saadiyat Island,Apartment,Unfurnished
60000,1,1,705,6.559615237493242,0.0649405772495755,-0.7913239257027779,0.9394332373565368,0.9962982747044148,0.5,352.5,0.7630233435089949,Yas Island,Apartment,Unfurnished
95000,3,5,2600,7.8636512654486515,0.7035623409669212,0.0093152844207878,0.3943848198900072,0.9962982747044148,1.25,650.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
159995,3,5,1756,7.471363088187097,0.9190294438386042,0.6356244762294045,0.8446181966312187,0.9962982747044148,1.25,439.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
58000,1,2,900,6.803505257608338,0.3029739776951672,-0.6148957064683631,0.654492033806893,0.9962982747044148,1.0,450.0,0.7630233435089949,Rawdhat Abu Dhabi,Apartment,Unfurnished
99999,3,4,2000,7.601402334583733,0.5982824427480916,1.013547741616953,0.8446181966312187,0.9962982747044148,1.0,500.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
65000,3,3,3000,8.006700845440367,0.6320754716981132,0.6171847839357082,0.4426125841910925,0.9962982747044148,0.75,750.0,0.7630233435089949,Al Falah City,Apartment,Unfurnished
21000,0,1,699,6.551080335043404,0.0545454545454545,-0.7244262411046576,0.3807924137722772,0.9962982747044148,1.0,699.0,0.7630233435089949,Shakhbout City,Apartment,Unfurnished
78000,2,2,1700,7.438971592395862,0.3638222464558342,0.5488879890912787,0.8446181966312187,0.9962982747044148,0.6666666666666666,566.6666666666666,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
120000,4,6,6500,8.77971129020447,0.8932496075353218,1.6168907544691142,1.7011912907266526,0.9962982747044148,1.2,1300.0,1.73912046358283,Al Shamkha,Villa,Unfurnished
75000,1,2,1065,6.97166860472579,0.1523736600306278,-0.9697516552451064,1.013489831002807,0.9962982747044148,1.0,532.5,0.7630233435089949,Corniche Area,Apartment,Unfurnished
30000,0,1,795,6.679599185844383,0.2008360596146855,-0.5143997257925847,0.3943848198900072,0.9962982747044148,1.0,795.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
115000,2,3,1330,7.193685818395112,0.554364471669219,-0.6100820775794462,1.013489831002807,0.9962982747044148,1.0,443.3333333333333,0.7630233435089949,Corniche Area,Apartment,Unfurnished
24000,0,1,500,6.2166061010848646,0.065149136577708,-0.9540902397330348,0.4866207113209237,0.9962982747044148,1.0,500.0,0.7630233435089949,Al Shamkha,Apartment,Unfurnished
230000,7,11,12000,9.39274525863144,0.9556962025316456,2.5006347687756287,1.3332583646764185,0.9962982747044148,1.375,1500.0,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
130000,2,2,1589,7.371489295214277,0.4137670196671709,-0.2521509407460847,1.2926233664882631,0.9962982747044148,0.6666666666666666,529.6666666666666,0.7630233435089949,Saadiyat Island,Apartment,Unfurnished
45000,2,2,1800,7.496097345175956,0.4035202086049543,-0.5525593732606078,0.3399731209065741,0.9962982747044148,0.6666666666666666,600.0,0.7630233435089949,Madinat Al Riyadh,Apartment,Unfurnished
190000,4,3,3885,8.265135629937385,0.9171364148816236,1.3392495453956763,0.8803427291204609,0.9962982747044148,0.6,777.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
28000,0,1,765,6.641182169740591,0.1361323155216285,-0.523104130394469,0.3943848198900072,1.0480048785486198,1.0,765.0,0.7630233435089949,Khalifa City,Apartment,Furnished
160000,3,4,1650,7.409136443920128,0.7571902654867256,-0.0528341538864467,1.0128873490635075,0.9962982747044148,1.0,412.5,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
90000,2,4,1650,7.409136443920128,0.5406215921483097,0.4714446970036663,0.8446181966312187,0.9962982747044148,1.3333333333333333,550.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
70000,3,3,1780,7.484930283289661,0.2598647125140924,-0.2693012045630615,0.8803427291204609,0.9962982747044148,0.75,445.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
85000,2,3,1450,7.280008252884188,0.4817339149400218,0.1616715286532167,0.8446181966312187,0.9962982747044148,1.0,483.3333333333333,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
138000,2,4,1499,7.313220387090301,0.8523718647764449,0.2375659548990769,0.8446181966312187,1.0480048785486198,1.3333333333333333,499.6666666666667,0.7630233435089949,Al Reem Island,Apartment,Furnished
133000,2,3,1719,7.450079569807499,0.8193838604143948,0.5783164400845714,0.8446181966312187,0.9962982747044148,1.0,573.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
50000,2,2,1249,7.1308988302963465,0.076662908680947,-0.6750686384006338,0.8803427291204609,0.9962982747044148,0.6666666666666666,416.3333333333333,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
240000,7,8,10000,9.210440366976515,0.9491094147582696,2.1564017528855843,1.7487047064323402,0.9962982747044148,1.0,1250.0,1.73912046358283,Khalifa City,Villa,Unfurnished
73000,1,2,750,6.621405651764134,0.1941371681415929,-0.9855151394254232,1.0128873490635075,0.9962982747044148,1.0,375.0,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
240000,3,4,3228,8.079927770758275,0.8467741935483871,0.8730586538139283,1.6359048424926326,0.9962982747044148,1.0,807.0,1.638368156401277,Yas Island,Townhouse,Unfurnished
45000,1,2,950,6.85751406254539,0.0338218714768883,-0.903551619036103,0.8803427291204609,0.9962982747044148,1.0,475.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
27000,0,1,550,6.311734809152915,0.1037804434750999,-0.5854856967079732,0.3943848198900072,0.9962982747044148,1.0,550.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
51000,2,2,1700,7.438971592395862,0.0896279594137542,-0.3304337746327522,0.8803427291204609,0.9962982747044148,0.6666666666666666,566.6666666666666,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
59999,1,2,775,6.654152520183219,0.1488162344983089,-1.0372791160635515,0.8803427291204609,0.9962982747044148,1.0,387.5,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
105000,3,3,1569,7.358830898342354,0.5933333333333334,-0.5448776050150677,0.5754658386929268,0.9962982747044148,0.75,392.25,0.7630233435089949,Baniyas,Apartment,Unfurnished
81999,4,5,2869,7.962067308753666,0.7301587301587301,1.8730424534958765,0.6481239374478347,0.9962982747044148,1.0,573.8,0.7630233435089949,Al Salam Street,Apartment,Unfurnished
190000,3,4,1753,7.469654172932128,0.6719015280135824,-0.0999751570410623,1.6359048424926326,0.9962982747044148,1.0,438.25,1.638368156401277,Yas Island,Townhouse,Unfurnished
163014,3,5,2680,7.893945138235959,0.7194244604316546,0.0107391713697144,1.1494623604006615,0.9962982747044148,1.25,670.0,0.7630233435089949,Al Markaziya,Apartment,Unfurnished
53550,1,1,835,6.728628613084702,0.0478429203539823,-0.8974286019022978,1.0128873490635075,0.9962982747044148,0.5,417.5,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
135000,4,6,4000,8.294299608857235,0.6837877312560857,0.1757951948577848,1.3332583646764185,0.9962982747044148,1.2,800.0,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
52000,2,2,1300,7.170888478512505,0.2696969696969697,-0.3947211717634392,0.5425077360212841,0.9962982747044148,0.6666666666666666,433.3333333333333,0.7630233435089949,Al Muroor,Apartment,Unfurnished
115000,2,3,1700,7.438971592395862,0.6545454545454545,0.4892865778475175,0.8807936847946949,1.0480048785486198,1.0,566.6666666666666,0.7630233435089949,Capital Centre,Apartment,Furnished
69999,1,2,750,6.621405651764134,0.2300981461286805,-0.9225345605733568,0.8446181966312187,0.9962982747044148,1.0,375.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
151000,2,4,1724,7.45298232946546,0.4984871406959152,-0.1784576813521952,1.2926233664882631,0.9962982747044148,1.3333333333333333,574.6666666666666,0.7630233435089949,Saadiyat Island,Apartment,Unfurnished
50000,1,2,979,6.887552571664617,0.4579439252336448,0.1971215693889772,0.4205080945744728,0.9962982747044148,1.0,489.5,0.7630233435089949,Al Ghadeer,Apartment,Unfurnished
125000,4,5,4500,8.412054873292933,0.9166666666666666,1.0573172553154562,1.0646571324900376,0.9962982747044148,1.0,900.0,1.73912046358283,Al Shahama,Villa,Unfurnished
40000,1,1,800,6.68586094706836,0.0774647887323943,-1.1459804591082123,0.6315300405515805,0.9962982747044148,0.5,400.0,0.7630233435089949,Electra Street,Apartment,Unfurnished
21600,0,1,600,6.398594934535208,0.0368916797488226,-0.9112405564963324,0.4866207113209237,0.9962982747044148,1.0,600.0,0.7630233435089949,Al Shamkha,Apartment,Unfurnished
50000,2,2,1184,7.077498053569231,0.1995565410199556,-0.5796195858060255,0.7910142733254536,0.9962982747044148,0.6666666666666666,394.6666666666667,0.7630233435089949,Tourist Club Area (Tca),Apartment,Unfurnished
85000,3,4,4000,8.294299608857235,0.7401883830455259,0.5456486735515522,0.4866207113209237,0.9962982747044148,1.0,1000.0,0.7630233435089949,Al Shamkha,Apartment,Unfurnished
79999,2,3,2100,7.650168700845001,0.7063197026022305,1.070694276615196,0.654492033806893,0.9962982747044148,1.0,700.0,0.7630233435089949,Rawdhat Abu Dhabi,Apartment,Unfurnished
79000,2,3,1317,7.183870715062453,0.3739094874591058,-0.0443276282998322,0.8446181966312187,0.9962982747044148,1.0,439.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
160000,4,6,1650,7.409136443920128,0.835375191424196,-0.1757640970020451,1.013489831002807,0.9962982747044148,1.2,330.0,0.7630233435089949,Corniche Area,Apartment,Unfurnished
115000,1,2,900,6.803505257608338,0.3149405772495755,-0.6626855574880502,0.9394332373565368,0.9962982747044148,1.0,450.0,0.7630233435089949,Yas Island,Apartment,Unfurnished
119999,3,3,1615,7.38770923908104,0.8064516129032258,-0.262567813348696,0.8061737455051056,0.9962982747044148,0.75,403.75,0.7630233435089949,Al Danah,Apartment,Unfurnished
110000,3,4,2050,7.62608275807238,0.8272727272727273,0.1028079418837103,0.5425077360212841,0.9962982747044148,1.0,512.5,0.7630233435089949,Al Muroor,Apartment,Unfurnished
69000,1,2,730,6.594413459749778,0.2223282442748091,-0.9535118774084016,0.8446181966312187,0.9962982747044148,1.0,365.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
74980,0,1,570,6.3473892096560105,0.1477079796264855,-0.8803812575437431,0.9394332373565368,1.0480048785486198,1.0,570.0,0.7630233435089949,Yas Island,Apartment,Furnished
60000,2,2,1800,7.496097345175956,0.5888767720828789,-0.2228021716294603,0.3943848198900072,0.9962982747044148,0.6666666666666666,600.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
97500,3,4,2424,7.793586803371584,0.4600760456273764,0.3025989957985553,1.0136978149900917,0.9962982747044148,1.0,606.0,1.73912046358283,Al Reef,Villa,Unfurnished
249900,5,5,8665,9.067162602299854,0.9514721919302072,1.7690557481017326,1.7487047064323402,0.9962982747044148,0.8333333333333334,1444.1666666666667,1.73912046358283,Khalifa City,Villa,Unfurnished
27000,0,1,600,6.398594934535208,0.086342229199372,-0.9112405564963324,0.4866207113209237,0.9962982747044148,1.0,600.0,0.7630233435089949,Al Shamkha,Apartment,Unfurnished
235000,2,3,1689,7.432483807917119,0.5898058252427184,-0.2340885136804691,1.952719277464193,1.0480048785486198,1.0,563.0,0.7630233435089949,The Marina,Apartment,Furnished
135000,4,5,2200,7.696667081526462,0.95,0.4879978624382619,0.762644539435771,0.9962982747044148,1.0,440.0,0.7630233435089949,Sheikh Khalifa Bin Zayed Street,Apartment,Unfurnished
220000,6,8,7120,8.870803443982124,0.902127659574468,0.6950094880683122,1.5204488754714591,0.9962982747044148,1.1428571428571428,1017.1428571428572,1.73912046358283,Al Rahba,Villa,Unfurnished
140000,5,6,5000,8.517393171418904,0.7108081791626095,0.4664001415975153,1.3332583646764185,0.9962982747044148,1.0,833.3333333333334,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
210000,6,7,7500,8.922791623969637,0.9925650557620818,8.655849200491211,1.865121569139955,0.9962982747044148,1.0,1071.428571428571,1.73912046358283,Rawdhat Abu Dhabi,Villa,Unfurnished
55000,1,2,1021,6.92951677076365,0.2354838709677419,-0.5204260524907008,0.5685722497805438,0.9962982747044148,1.0,510.5,0.7630233435089949,Al Falah Street,Apartment,Unfurnished
359999,3,5,2459,7.807916628926408,0.8640776699029126,0.0309690579714044,1.952719277464193,1.0480048785486198,1.25,614.75,0.7630233435089949,The Marina,Apartment,Furnished
62000,3,3,1900,7.550135342488429,0.0816326530612244,-0.2094135029353925,0.7711357436708123,0.9962982747044148,0.75,475.0,0.7630233435089949,Al Manaseer,Apartment,Unfurnished
145999,5,5,3500,8.160803920954665,0.8460076045627376,1.5809634869651743,1.0136978149900917,0.9962982747044148,0.8333333333333334,583.3333333333334,1.73912046358283,Al Reef,Villa,Unfurnished
40000,1,1,1000,6.90875477931522,0.2979797979797979,-0.6613130729102585,0.3807924137722772,0.9962982747044148,0.5,500.0,0.7630233435089949,Shakhbout City,Apartment,Unfurnished
250000,2,3,1556,7.350516171833998,0.6747572815533981,-0.2798711851476109,1.952719277464193,1.0480048785486198,1.0,518.6666666666666,0.7630233435089949,The Marina,Apartment,Furnished
165000,4,5,3243,8.084562415235304,0.551923076923077,-0.2763541220444808,1.367946877320879,0.9962982747044148,1.0,648.6,1.638368156401277,Al Raha Gardens,Townhouse,Unfurnished
36000,2,2,1499,7.313220387090301,0.1640502354788069,-0.526021904198377,0.4866207113209237,0.9962982747044148,0.6666666666666666,499.6666666666667,0.7630233435089949,Al Shamkha,Apartment,Unfurnished
180000,3,4,2820,7.944846711001996,0.9578789531079608,2.283617731853796,1.5312145740539824,0.9962982747044148,1.0,705.0,1.638368156401277,Al Reem Island,Townhouse,Unfurnished
115000,3,4,3500,8.160803920954665,0.5959595959595959,-0.137117323787343,1.580416953822201,0.9962982747044148,1.0,875.0,1.73912046358283,Shakhbout City,Villa,Unfurnished
145000,3,4,2745,7.917900586327916,0.0673076923076923,-0.731004284329519,1.367946877320879,0.9962982747044148,1.0,686.25,1.638368156401277,Al Raha Gardens,Townhouse,Unfurnished
37000,0,1,750,6.621405651764134,0.0157835400225479,-1.05638304421033,0.8803427291204609,0.9962982747044148,1.0,750.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
70000,3,2,2250,7.719129840906732,0.6390403489640131,-0.0922361026011957,0.3943848198900072,0.9962982747044148,0.5,562.5,0.7630233435089949,Khalifa City,Apartment,Unfurnished
136000,2,3,1394,7.240649694255466,0.8481461286804798,0.0749350415150908,0.8446181966312187,1.0480048785486198,1.0,464.6666666666667,0.7630233435089949,Al Reem Island,Apartment,Furnished
190000,4,4,2356,7.7651449029361315,0.937978560490046,0.7824499476468458,1.013489831002807,0.9962982747044148,0.8,471.2,0.7630233435089949,Corniche Area,Apartment,Unfurnished
56000,1,1,1500,7.313886831633462,0.5632497273718647,-0.3098462176483034,0.3943848198900072,0.9962982747044148,0.5,750.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
80000,2,2,1240,7.123672785204607,0.3478015783540022,-0.6819460525334741,0.8803427291204609,0.9962982747044148,0.6666666666666666,413.3333333333333,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
33999,0,1,800,6.68586094706836,0.1080139372822299,-0.7785169837095013,0.4616664660707366,0.9962982747044148,1.0,800.0,0.7630233435089949,Al Mushrif,Apartment,Unfurnished
55000,2,2,1600,7.378383712996715,0.5552526354053071,-0.2808315356420224,0.3943848198900072,0.9962982747044148,0.6666666666666666,533.3333333333334,0.7630233435089949,Khalifa City,Apartment,Unfurnished
31999,0,1,520,6.255750041753367,0.0191919191919191,-0.9121514499564748,0.5425077360212841,0.9962982747044148,1.0,520.0,0.7630233435089949,Al Muroor,Apartment,Unfurnished
154999,3,4,2575,7.853993087224244,0.7107300884955752,0.9057546368063902,1.0128873490635075,0.9962982747044148,1.0,643.75,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
134999,2,3,1437,7.271008538280992,0.8252453653217012,0.1415362727104375,0.8446181966312187,1.0480048785486198,1.0,479.0,0.7630233435089949,Al Reem Island,Apartment,Furnished
70000,2,3,1112,7.014814351275545,0.7735849056603774,-0.7194811948912666,0.4426125841910925,0.9962982747044148,1.0,370.6666666666667,0.7630233435089949,Al Falah City,Apartment,Unfurnished
135000,2,2,1516,7.324489979348532,0.639933628318584,-0.1916999895111388,1.0128873490635075,0.9962982747044148,0.6666666666666666,505.3333333333333,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
130000,3,5,1700,7.438971592395862,0.8075245365321702,0.5488879890912787,0.8446181966312187,0.9962982747044148,1.25,425.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
85000,3,4,1324,7.1891677384203225,0.4165727170236753,-0.6177568539602988,0.8803427291204609,0.9962982747044148,1.0,331.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
74900,1,2,836,6.729824070489475,0.2926663031624864,-0.7893320981826634,0.8446181966312187,1.0480048785486198,1.0,418.0,0.7630233435089949,Al Reem Island,Apartment,Furnished
85000,2,3,1250,7.1316985104669115,0.4817339149400218,-0.1481016396972328,0.8446181966312187,0.9962982747044148,1.0,416.6666666666667,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
95000,3,4,2600,7.8636512654486515,0.4936708860759494,-0.2310517305778379,0.4215707343675354,0.9962982747044148,1.0,650.0,0.7630233435089949,Mohammed Bin Zayed City,Apartment,Unfurnished
115000,2,2,1646,7.40671073017764,0.4375,-0.8781691832513426,1.0934087241095398,0.9962982747044148,0.6666666666666666,548.6666666666666,0.7630233435089949,Al Tibbiya,Apartment,Unfurnished
32899,0,1,500,6.2166061010848646,0.0522648083623693,-0.867834641949977,0.4616664660707366,0.9962982747044148,1.0,500.0,0.7630233435089949,Al Mushrif,Apartment,Unfurnished
75000,1,2,1090,6.994849985833071,0.0727848101265822,-0.9612267429287352,1.2711613404964932,0.9962982747044148,1.0,545.0,0.7630233435089949,Corniche Road,Apartment,Unfurnished
110000,3,4,1750,7.467942332285852,0.6932933478735005,0.626331281178891,0.8446181966312187,0.9962982747044148,1.0,437.5,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
150000,3,5,2098,7.649216319820633,0.4788199697428139,0.0256999409686539,1.2926233664882631,0.9962982747044148,1.25,524.5,0.7630233435089949,Saadiyat Island,Apartment,Unfurnished
145000,3,4,2800,7.937731775260109,0.4621212121212121,-0.1939692961038321,1.1746298267258193,0.9962982747044148,1.0,700.0,0.7630233435089949,Al Bateen,Apartment,Unfurnished
110000,2,3,1300,7.170888478512505,0.4892802450229709,-0.6507993882585775,1.013489831002807,0.9962982747044148,1.0,433.3333333333333,0.7630233435089949,Corniche Area,Apartment,Unfurnished
220000,4,5,3200,8.071218539969863,0.8519230769230769,-0.3156110637678878,1.6506212355218244,0.9962982747044148,1.0,640.0,1.73912046358283,Al Raha Gardens,Villa,Unfurnished
78000,2,3,1121,7.022868086082641,0.3638222464558342,-0.3479053332832728,0.8446181966312187,0.9962982747044148,1.0,373.6666666666667,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
80000,1,2,951,6.858565034791365,0.2563606194690265,-0.7772163859883853,1.0128873490635075,0.9962982747044148,1.0,475.5,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
135000,3,4,1450,7.280008252884188,0.8,0.025307926440389,0.8807936847946949,0.9962982747044148,1.0,362.5,0.7630233435089949,Capital Centre,Apartment,Unfurnished
140000,3,4,1800,7.496097345175956,0.8660032715376227,0.7037745732665035,0.8446181966312187,0.9962982747044148,1.0,450.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
